MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,SpectralContrast_1,SpectralContrast_2,SpectralContrast_3,SpectralContrast_4,SpectralContrast_5,SpectralContrast_6,SpectralContrast_7,ZeroCrossingRate,SpectralCentroid,class
-266.35873,146.20625,5.231467,37.061916,-20.33296,16.009724,-16.154186,11.774125,-2.9565985,10.333139,-8.565124,3.2718031,-6.3684316,0.83560234,0.8010029,0.6500034,0.4996285,0.40100375,0.35491306,0.2887052,0.24351221,0.24459498,0.3068724,0.43671477,0.5775049,12.730487180804918,9.617662394730646,11.569738200719028,15.755132631779908,13.525265189542726,14.74138235238931,27.222862724163857,0.0511916893115942,2913.0374950517357,jackhammer
-262.23514,151.36118,0.72850114,35.122448,-22.080297,15.185156,-18.3026,12.707338,-2.8701963,10.831634,-7.747041,2.3861027,-5.952452,0.8343383,0.81070024,0.6807536,0.4986709,0.39412484,0.3833183,0.31356233,0.23658493,0.24783234,0.31617957,0.42927808,0.5512442,11.578408084144181,9.532920143077751,11.427252217047478,15.967901471212146,13.809604984721902,15.075591547703711,26.681939709288976,0.04797044836956522,2795.9008946207264,jackhammer
-252.55145,152.74144,-4.8060417,34.744137,-20.835112,14.980138,-17.963762,13.292106,-2.8327131,10.009576,-7.0290027,3.8056152,-5.6966825,0.8301618,0.7916348,0.66328603,0.46280348,0.34241524,0.33953258,0.3073711,0.22208533,0.24871027,0.31809315,0.42893663,0.5506121,12.279428937204843,10.176879213158387,11.02089843549373,15.735079061475208,13.93160775246954,15.219181728607008,26.617260839889365,0.04701794610507246,2750.3360049121884,jackhammer
-237.4746,163.70526,-14.162997,27.299185,-20.35297,14.698713,-18.81401,15.332191,-0.4655376,10.525724,-7.2635813,3.5115309,-6.867272,0.8476997,0.80619955,0.61918014,0.42368844,0.3011098,0.316022,0.2737574,0.1821053,0.25014526,0.32672852,0.45740968,0.5958328,13.14003116262763,10.13233919305228,10.904076236938794,16.165080331377347,14.537357090923933,15.915422432266238,25.916605705151436,0.043417402626811596,2443.1594825095444,jackhammer
-244.43155,173.17598,-13.513805,24.571453,-19.826696,16.278082,-18.816563,14.388406,1.3905392,11.613058,-5.1500497,2.398195,-7.912009,0.8432763,0.7384479,0.5780617,0.3763201,0.33553264,0.3386769,0.24624948,0.24364984,0.35475686,0.4452477,0.5807553,0.7601203,13.800006205319258,9.642527363264218,11.010509761653289,16.955866912462476,14.553146391129548,16.114369769555374,25.73565855719529,0.038197746829710146,2172.243975312606,jackhammer
-246.08252,172.46715,-10.266408,24.788729,-23.325193,16.744429,-19.458006,11.778173,0.79926616,11.242389,-6.1991324,2.2854385,-7.590269,0.85162956,0.74138635,0.63864607,0.39904714,0.33656108,0.3824822,0.3274768,0.2669674,0.33973625,0.42452684,0.505735,0.6774701,13.929147380277238,9.06246725602995,11.460026957450216,16.60408791465337,14.251984679248457,15.830296008474313,26.7874142158817,0.04041411911231884,2222.3368220129387,jackhammer
-230.55515,172.29158,-16.995785,20.386059,-24.738926,14.645171,-21.704126,11.3822975,0.06086375,8.639333,-9.338564,1.858715,-6.351074,0.8312709,0.6959327,0.58452433,0.35499534,0.32101795,0.4017715,0.32804593,0.24654603,0.27493995,0.37364134,0.5127275,0.6697409,13.242985364159377,8.815277954707508,12.140013788970785,16.424465865989166,14.435136303915124,15.98288978442719,26.997641032400672,0.04552904211956522,2286.96391219982,jackhammer
-581.778,82.60621,3.0898187,20.549574,4.8230233,1.6576288,-0.9032045,-0.3947164,-1.3485044,0.80628467,-0.55391496,-1.3242859,-0.44286668,0.63096017,0.6326515,0.59793764,0.62690777,0.64779425,0.6398289,0.6368489,0.63610786,0.66504383,0.6995396,0.7161417,0.67522144,9.757047824636032,8.115667127113467,10.554666815970595,13.99591651532843,14.592584107214106,15.188260194758035,22.340934077523745,0.03901867988782051,2273.452369884362,gun_shot
-338.6641,166.26346,-91.08834,25.694202,-17.617496,-7.776727,22.148645,-12.589446,2.7026503,-4.3719754,-19.812998,-5.701043,-1.196449,0.61078495,0.6467463,0.70689404,0.80299413,0.74703133,0.6887067,0.67167526,0.6348251,0.6217529,0.62112856,0.6115635,0.5979721,8.159701233826837,5.587614377484506,8.166466239133703,10.188218638855776,12.930344083344647,15.495486877120554,33.376623117451956,0.045967356025299604,3539.4744073403062,drilling
-373.46964,161.14139,-79.14055,22.346289,-10.113416,-4.138363,18.764986,-8.593987,4.574331,-2.0786507,-17.020681,-6.7185965,-2.7297626,0.6925518,0.74209857,0.70827657,0.7041326,0.73073924,0.7581322,0.7631856,0.76138246,0.7356639,0.70983803,0.6567825,0.63442683,7.226130323178726,4.906125523453113,7.972712649506164,10.827784344650002,12.905335657127493,15.53576910164281,30.39908981882939,0.03397163157456724,3383.529168683134,drilling
-409.332,160.95964,-64.949585,10.527915,-1.3466004,-0.1959986,16.671202,-4.7274723,3.6062047,-2.5210412,-14.06587,-4.504444,-5.072531,0.7138556,0.76518184,0.73601663,0.73324287,0.7635099,0.7885519,0.795763,0.7783798,0.7470786,0.73538715,0.7150631,0.689023,7.610691718096074,5.130618641833866,8.109726705624249,10.614166717136682,12.691768837966377,16.05453010489308,26.993400172164947,0.024627319823568576,3114.993955708076,drilling
-348.86832,157.99857,-93.74545,23.242172,-9.632856,-4.98293,22.234705,-9.598589,2.323673,-2.9170942,-17.514107,-6.187284,-3.7232091,0.7337018,0.73145115,0.72831464,0.72478956,0.7080591,0.68729126,0.6790102,0.68570876,0.70154506,0.71563905,0.71873015,0.71477807,8.066576061283667,5.072919348663516,8.185562046401387,10.404368292142951,12.710785181895025,15.448720387782448,31.51482619173237,0.04240699900133156,3729.352553870537,drilling
-371.08136,161.49078,-89.886215,20.417515,-3.4028676,-4.824291,21.30229,-7.889041,2.691882,-1.8082123,-19.158882,-5.600037,-2.722483,0.69613516,0.6902284,0.6583056,0.68396246,0.7072077,0.73458755,0.75234586,0.75538456,0.7660332,0.77162606,0.7541996,0.70117617,7.883006987173949,5.002326686175809,8.309954760333872,10.62652672480516,12.786973329330314,15.632447019555663,30.48356346525075,0.035995625624167776,3421.532867983193,drilling
-393.2217,162.40385,-80.01816,13.025186,-2.166945,-8.786779,17.283005,-4.642541,2.364203,-3.0789673,-20.639166,-4.250043,-3.2041519,0.65339124,0.6586336,0.6396592,0.64393747,0.6325658,0.6527713,0.69541126,0.7456828,0.70770293,0.6977685,0.6562248,0.61331964,6.758549825820153,5.242210563850967,7.805909035916789,11.12425223737622,14.218387854313656,16.113473805962276,28.41581600353627,0.030376165113182422,3214.36041560435,drilling
-374.9923,158.33075,-94.62295,22.291153,-11.916312,-4.838697,19.97805,-12.857031,2.649565,-1.4776522,-20.2253,-6.0838766,-4.9182606,0.79948163,0.76421756,0.738618,0.70901746,0.6944692,0.6946022,0.66248995,0.6183834,0.6264533,0.6289473,0.6497958,0.71178246,8.780550525745927,4.776440552546445,7.896896110742682,10.332139997542448,12.497394761210584,15.941034106379675,31.302438787630493,0.042163183463715045,3701.3952926574225,drilling
-357.57303,159.05087,-92.318504,27.979683,-18.639174,-3.0943825,19.498411,-14.60568,6.3753757,-4.9751644,-17.190783,-7.2680006,-4.555177,0.7931784,0.754818,0.72909397,0.69958806,0.68700147,0.6740732,0.64437723,0.5960078,0.623055,0.65117365,0.6787662,0.73530686,9.687706168676689,4.632902874943053,7.678010941514624,10.36390117439955,12.69898829389134,15.625969192122385,32.44423466979411,0.04549402879494008,3830.1319701024945,drilling
-346.0608,158.20879,-108.52191,21.634832,-12.432788,-5.075514,23.054296,-9.845837,3.3545423,-1.8979976,-21.593777,-7.004394,-3.8799245,0.68448865,0.6790683,0.6987125,0.7507449,0.7776191,0.75858426,0.73703843,0.71296775,0.7185806,0.6819362,0.63772255,0.6394906,8.38042472870271,4.838175836744462,7.701169294978327,9.918744400506135,12.661170572430143,15.60803252962429,32.24804647135349,0.04378536950732357,3694.942771153032,drilling
-328.6039,159.91656,-103.79369,22.174873,-28.667141,4.4124784,20.758821,-17.337776,5.484971,-6.021114,-16.935019,-8.328455,-7.417669,0.69320965,0.69681203,0.7182986,0.74033904,0.71932817,0.67513525,0.62047577,0.60553986,0.5797514,0.55584896,0.582051,0.61715436,9.401666695013752,4.3973263047827436,7.8192662113511,10.18995207093185,12.855323732219858,15.786971887903517,33.041712996578816,0.04749916777629827,3801.2501471135133,drilling
-288.32397,168.53314,-81.684525,15.712243,-8.429325,-10.942658,20.830837,-15.695508,-0.6997585,-2.5054998,-23.792927,-7.1967845,-3.7542424,0.6832408,0.65935355,0.58157355,0.58751357,0.6265875,0.62622935,0.64426386,0.6353562,0.6986869,0.65869117,0.6219097,0.66509295,9.408678464201783,4.85922344199325,8.243560660917826,10.23994729018098,12.788803478860213,15.523842350962111,34.03231279081725,0.0334989545189747,3033.0769436949654,drilling
-319.19977,158.0512,-92.42977,20.071863,-16.031513,-6.426702,24.321503,-17.718752,2.4302096,-1.4394916,-21.206308,-6.624437,-2.8578951,0.64874184,0.70971453,0.6758776,0.7250371,0.75502574,0.6928045,0.6774637,0.66908246,0.6395373,0.5897982,0.5665461,0.60057133,8.954739348134536,4.995867774226531,8.28579675428003,10.091279974610456,12.733675538171084,15.57791910631801,33.82018225430002,0.049346314289280956,3802.3067883296626,drilling
-364.1755,164.37473,-97.59844,16.87119,-18.686905,-7.3073416,21.225857,-12.057446,1.6115584,-2.7725396,-22.143549,-6.545515,-4.7636914,0.68954766,0.7281117,0.6655984,0.67126477,0.6771538,0.6609281,0.65467733,0.63842124,0.62141687,0.6169318,0.6412534,0.6410901,8.387253109852773,4.7063196227785955,7.699487197349169,10.079391514053075,13.015141567447541,15.615640777865085,31.797686792047422,0.043442727405126495,3579.117621728059,drilling
-297.98444,162.66997,-130.6753,20.34543,-9.71351,-2.028366,11.861177,-14.818841,9.629546,-7.687167,-18.582777,-8.061591,-5.5564857,0.4988908,0.5204472,0.70045066,0.5178602,0.47402886,0.5504748,0.65007716,0.6775946,0.6978615,0.6729026,0.5353175,0.46767643,7.667980184238109,5.196667557259677,8.072882294940282,10.612004957194443,12.61197018462722,18.022837671513248,33.48761355539492,0.05833758114181092,3816.4481172421747,drilling
-302.92484,151.18396,-147.28708,28.60383,-11.373663,-0.8095185,13.4835415,-15.8845005,12.739582,-0.27614063,-15.211939,-8.44068,-8.863924,0.5485448,0.4876816,0.53201306,0.42773613,0.45209542,0.61596155,0.8006184,0.6662677,0.49160254,0.48815146,0.35825,0.40916526,7.939350982134741,4.812953360014094,7.929081277902292,10.793682349852034,14.472717384570545,17.123230647123485,35.347278297217045,0.06942436126830892,4331.20084242713,drilling
-287.55057,160.30737,-146.17223,29.722906,-10.231069,3.6848662,16.379257,-17.298147,9.223259,-0.031009842,-13.51633,-11.827899,-10.850222,0.44732642,0.5056561,0.48940122,0.48980555,0.48183677,0.6584609,0.88266635,0.73753816,0.520941,0.43407407,0.4050095,0.38008675,7.4845946046443474,4.698144069552334,7.879085600933883,10.554309279041894,14.557468309198995,16.656576336637485,36.049757184930414,0.06119965046604527,4018.3372063075926,drilling
-294.5001,158.51756,-146.68259,25.67254,-11.809581,-0.20597051,14.487069,-17.508022,7.718741,-3.391396,-18.29777,-12.380788,-8.447441,0.5116295,0.5324936,0.51517695,0.49785328,0.47117084,0.54766583,0.73527247,0.8449991,0.6082447,0.5139907,0.4504588,0.39460614,6.331534097589348,5.178582770143015,7.775874215976234,10.713557394858226,13.620236143312484,17.279726725861025,35.593128330383976,0.06696540029960053,4138.965876137279,drilling
-260.23822,158.83295,-125.944305,17.334547,-1.8988945,-3.3202994,16.402617,-15.987982,7.5853148,-3.6288743,-16.907969,-10.1145935,-10.984435,0.43710965,0.45155755,0.4537977,0.46228132,0.46792555,0.62777835,0.8097141,0.8315446,0.6226414,0.5316719,0.47884804,0.41759464,7.560249473707933,5.221428018259996,8.340052649065639,10.180897154403787,13.879368337735615,16.05881602835718,34.447182370024684,0.0574247357689747,3824.402760658046,drilling
-274.86392,153.59877,-89.46208,14.850387,4.3435574,-7.1979866,9.472588,-17.736229,2.574116,-3.4906836,-21.639397,-7.2930403,-7.619562,0.5810296,0.5609975,0.57237506,0.5479653,0.5952443,0.6443598,0.68548244,0.6452987,0.6431455,0.64442694,0.5656959,0.6019613,8.843004247152694,5.593598583102277,9.130495605871063,11.032654181493674,12.52195219651486,17.29450011084517,33.59689662440683,0.044207983105858856,3413.5672999199965,drilling
-249.68068,159.56929,-114.9359,18.123753,-6.6539483,-6.8102803,8.581734,-23.24275,2.9174495,-7.1541696,-18.320894,-8.275375,-7.879845,0.47208124,0.42830124,0.44438738,0.42092603,0.50537103,0.67016476,0.76536393,0.6655508,0.58405375,0.54913056,0.44089636,0.43742782,7.683857717136477,5.495242021422401,8.515945961474168,11.627036644153844,13.19224229826695,16.679057406131594,35.638324961633536,0.05100621046937417,3689.742273160095,drilling
-267.58725,154.52463,-113.06991,17.134283,-1.380876,-8.9263315,10.880005,-20.93806,6.2189627,-1.0826129,-17.856802,-4.817252,-6.9733415,0.4689869,0.44144222,0.5351258,0.46868026,0.5181118,0.6825969,0.7828165,0.66471875,0.51812494,0.5015001,0.4073919,0.39692852,7.562455625701952,4.90306920672535,8.0982389421023,11.588135380409541,13.66626518763688,17.116028249634557,34.91382450260706,0.0550724034620506,3794.7484034385106,drilling
-558.16644,98.529366,-40.652195,-41.431824,-27.871273,-12.06572,-25.827808,-9.131291,8.347434,1.9044617,-2.265308,13.122613,17.878597,0.11132813,0.12830733,0.20525746,0.36624026,0.6409129,0.52085567,0.7473859,0.6290665,0.1898713,0.113885,0.11127824,0.10758315,15.178692767201975,9.039809116182948,20.942365241890293,17.77561397362478,15.84086020150244,20.61766813620139,24.827895923589153,0.047154017857142856,2537.1537923429046,dog_bark
-390.45706,193.1053,15.216086,48.679836,14.08613,20.57731,-5.0000496,14.234284,-3.1837046,0.045831986,3.432263,5.823956,-3.9173956,0.8425201,0.7791329,0.62353164,0.5201487,0.50052816,0.47187567,0.41653353,0.41412726,0.45804647,0.5157545,0.6011773,0.71036804,10.114445053328598,8.755835346517479,12.492783930110697,14.633626925162323,13.97339004117283,17.093334992551387,34.1523564722594,0.011602694746376811,903.0330994723854,air_conditioner
-372.93433,194.36691,8.436513,46.24906,15.439046,26.571716,-5.1967306,13.782931,-3.5279505,0.04541286,0.14118052,2.7982936,-4.335535,0.79792917,0.7318003,0.6187647,0.53907865,0.5173909,0.47593498,0.42608777,0.40571567,0.42372814,0.5022274,0.6106144,0.69699347,9.417811755358407,8.876057456623514,12.910520614965387,13.860444434340536,13.830388571657718,17.004441044307384,34.94914388229223,0.012480185688405797,951.1820560051697,air_conditioner
-445.83484,157.8231,-24.747362,24.87616,21.335728,9.176419,0.014046224,20.435314,11.3892975,7.4170656,10.7415085,15.988996,12.595361,0.49037507,0.5347262,0.6137734,0.6268424,0.72476256,0.8108407,0.80460304,0.7048641,0.5626983,0.48947755,0.44703397,0.47202948,14.528391610601727,8.567983425038744,12.48587977475507,14.738984319672992,16.781620132477105,21.79308960721492,22.149196638092082,0.02282608695652174,1532.8189262583028,children_playing
-454.4504,138.32533,-7.9010444,24.600304,25.614298,12.011661,8.257046,17.191158,14.201892,6.238846,7.855612,16.514437,14.77444,0.61963516,0.65727913,0.707477,0.80121785,0.90343595,0.9448598,0.88058454,0.77238053,0.67064106,0.60749644,0.5790893,0.57450116,15.841658782304021,8.676980606227207,10.931418539846467,12.426551486085286,15.363818980671315,19.715439700722378,22.619676317970992,0.013227468297101449,1426.855006272433,children_playing
-444.21185,155.51843,-49.166954,30.977568,4.436368,11.999689,-14.627728,23.046463,0.66684467,4.8693852,-4.4989257,10.901239,2.1413503,0.47118905,0.43911433,0.44708553,0.5152877,0.52653205,0.5024874,0.46023375,0.46933794,0.45419165,0.39315903,0.4174559,0.47464237,11.195442846292465,8.62581740917907,12.251685766870139,13.59583391149712,16.163480170637403,22.034799692265384,23.388828471752475,0.06288213315217392,2446.3975729416484,children_playing
-402.90103,147.74666,-41.014935,18.836996,22.726652,-6.1811275,-0.5330613,20.910482,13.108542,1.9324583,3.39325,12.778549,19.144709,0.40075922,0.5442708,0.594593,0.552672,0.54347384,0.49600857,0.45031613,0.39730358,0.3665495,0.3461922,0.33013543,0.32800815,15.650433246721988,8.760663167007873,13.765491452407806,18.831565721398576,19.61583041670881,24.35322158352958,24.062243235573227,0.04022022192028985,1831.9973988999566,children_playing
-394.8621,158.6942,-51.764465,16.707767,18.57922,-5.639192,-3.1248634,20.094631,7.915263,-0.42431286,3.4257603,9.591668,12.548161,0.41169247,0.5574094,0.53286153,0.39392668,0.3656079,0.3980559,0.40246886,0.37750745,0.40070367,0.39667988,0.36625612,0.3507443,14.0519365407274,8.144279513183864,13.488895669997284,18.50263572475741,18.932831496745877,24.223727125337373,24.226227021691553,0.051258208786231885,1995.6421195002995,children_playing
-435.59238,149.88701,-38.274487,18.690102,22.393297,4.629016,-1.7134058,16.302994,5.644129,-2.0952086,4.257591,12.242041,10.742225,0.48327082,0.5195451,0.53447104,0.5674935,0.6052711,0.6049346,0.5990889,0.58694303,0.62238246,0.52638596,0.48344845,0.44959664,12.740115732673496,8.791813821233275,12.005806405797156,15.470502601911129,17.93117809708496,22.777323254278134,22.78196112252714,0.045796535326086955,2061.2188702548983,children_playing
-425.96213,152.27153,-47.377125,23.269972,10.606959,2.4897718,-10.381251,19.144783,9.101847,3.8590615,2.9927795,11.651818,7.8037763,0.48366788,0.4783718,0.45749137,0.5239219,0.5558377,0.50822246,0.47593093,0.5536196,0.5457504,0.4447523,0.43179753,0.43482184,13.074501047423379,8.285862943107677,12.358459038099175,15.396254976888747,16.710229988082244,22.60449298194419,23.994775367722106,0.05509510869565217,2278.889108076798,children_playing
-342.64505,157.58301,-13.437307,-3.6647813,-30.198198,22.56248,4.5545535,11.803394,3.3873563,-9.491245,-12.917796,-0.15613529,-5.145359,0.0914864,0.22908391,0.8559897,0.23788911,0.073517166,0.21445003,0.40686032,0.6331492,0.27922106,0.13294138,0.36606497,0.28060395,9.689407819162488,10.134017460622537,18.629069512647305,21.177587669411245,23.190297617702917,14.92141295677839,23.3765131806705,0.04210069444444445,2440.674343294729,car_horn
-480.6319,191.06235,-2.5217197,47.59017,-8.701996,16.655725,9.642155,10.918623,8.647808,0.12711734,4.3062367,-1.5714926,0.36755356,0.72692144,0.69804955,0.6763549,0.6771249,0.64580715,0.6076304,0.6249575,0.71143705,0.71292657,0.74651754,0.7336001,0.7051557,10.778814761248588,8.402466854482885,11.826014643690511,13.55401356399946,13.85451753570608,14.530299059570925,23.6063136633041,0.014399556280339806,1194.0164371393303,air_conditioner
-343.04593,110.864235,-49.21525,0.8930966,51.810795,17.700493,-19.65823,-8.510583,21.869343,27.638348,0.30773142,2.693147,10.425605,0.22440273,0.34227598,0.42766786,0.54427755,0.71365494,0.8603902,0.66128534,0.36807612,0.20645264,0.1436871,0.16246536,0.15490422,9.092977238362309,9.147596797452689,12.082258227031113,14.70722973147609,18.27438434640971,20.178741317863825,15.80609646209766,0.09540833818151596,3535.9047200381447,children_playing
-342.76404,115.69924,-48.260643,-6.5793567,52.861626,22.145926,-19.033655,-3.2002454,24.970661,22.321299,-5.7596126,-1.1007025,9.885516,0.24038573,0.37004223,0.44846374,0.59398836,0.7427819,0.7502865,0.51574063,0.24686691,0.13175441,0.099309444,0.104260534,0.140738,9.512650218091041,9.279579319226885,11.815142968637465,15.693838497544089,19.070377073378324,20.798018216988183,15.236502940431837,0.09378116688829788,3412.2236162619097,children_playing
-351.64612,112.18814,-44.94405,-5.239189,56.62918,24.308062,-20.66455,-4.0729885,24.207611,23.994976,0.8843683,1.3198595,4.791298,0.24916935,0.37601507,0.5255656,0.58751124,0.7789333,0.7948492,0.59431756,0.3755177,0.2174418,0.13852723,0.15128465,0.20335676,8.861454150517948,9.26970342673453,10.099560534491022,14.005053089728658,18.002237311988594,20.914454597897922,15.086188991014184,0.09177869431515957,3516.617732920514,children_playing
-341.59158,121.15508,-44.357567,-12.174994,46.441612,21.2925,-17.27979,-0.9510159,24.758623,21.871805,-0.32526276,3.2506623,7.352135,0.31924257,0.4726245,0.5793595,0.7007702,0.74954385,0.65920454,0.4778344,0.23210698,0.16179167,0.18334563,0.21557625,0.22906955,9.456597183268432,9.411224616911529,12.031907340093673,14.287770402454436,17.348018589969204,21.014003777170565,15.444889398810467,0.08609593168218085,3369.500334544722,children_playing
-345.88852,106.296165,-50.290188,5.22688,57.00823,19.515697,-17.01957,-4.203584,23.434181,26.887934,-1.2506201,-0.2012047,7.515352,0.27631932,0.410634,0.52344733,0.7265569,0.8307311,0.7022027,0.46042597,0.2514823,0.15549484,0.14211254,0.15224327,0.18072906,9.038017120419603,9.430013927467488,10.159784664803839,13.522725004976056,18.96273275276079,20.40526228495178,16.050392163015108,0.09679007022938829,3568.833323026107,children_playing
-345.51657,108.60676,-49.268078,3.094241,56.25691,19.35744,-18.840788,-5.0899873,22.942225,25.911362,-1.9388576,-0.42640483,7.187267,0.2519749,0.4018785,0.50185007,0.66268015,0.8365765,0.7614667,0.51137483,0.28615612,0.17102158,0.14090797,0.17322701,0.17333731,8.986427408797441,9.390381982981626,10.24091565477833,13.730404505768327,19.01407684611026,20.562923100580853,15.857500871215759,0.0991068089261968,3572.3571540390767,children_playing
-354.173,110.764755,-43.00027,-2.4100614,58.511272,25.695549,-19.992796,-5.472281,23.105215,24.173529,-1.8131899,-1.1612644,6.080686,0.28980815,0.43811464,0.55787957,0.72341585,0.8640744,0.7081999,0.46154344,0.24162333,0.13777475,0.11614713,0.12670182,0.1772827,9.39891691271843,9.013074114154664,10.289883679028694,13.170459706775365,18.94056236378377,20.45638831706225,15.189996815959093,0.09109562001329788,3534.14835514562,children_playing
-338.43002,117.14065,-55.413845,-12.994955,53.359158,24.22713,-16.21307,-3.8320813,19.579836,23.678926,3.4640958,1.6547474,4.108118,0.35626245,0.46267843,0.46935597,0.48750058,0.4904829,0.53930587,0.39517146,0.22877878,0.1591957,0.13016659,0.16586065,0.24472703,9.520811793793106,9.395579362667952,11.026164871696805,15.145924731291013,19.552033439674688,21.335389203438044,15.374122071598704,0.08998529961768617,3274.1481113628165,children_playing
-444.23276,179.9055,0.7629459,40.470848,26.720232,17.772045,-9.574607,8.554729,12.17997,-4.5337567,-0.29478833,7.3802114,7.5190225,0.7365992,0.6991632,0.6694356,0.670728,0.72176313,0.70112664,0.70269716,0.6691556,0.6577466,0.65062726,0.63261133,0.71811765,13.831548498058515,8.78482938732736,11.61048939058801,13.608514716803969,16.796142968751052,19.734726340290752,27.06453894863463,0.011028645833333333,1043.0433390133228,car_horn
-342.83682,218.57495,-64.36905,8.152384,7.252096,-11.53936,10.405211,-4.0203,-9.543849,-10.835781,-11.570466,-11.451909,-13.480573,0.50296724,0.32474744,0.5190132,0.48353228,0.63907105,0.47171897,0.34389302,0.6001027,0.46942163,0.40223768,0.2639132,0.34975985,13.035666325768865,9.2895109376951,14.988092630006673,17.850202364119927,22.44230492128491,22.634948653943376,30.428368804759067,0.045740005817819146,1601.6372119339844,street_music
-356.6078,214.38608,-69.62476,16.458872,-5.7501664,-5.0349765,3.155424,-0.316909,2.3880398,-3.056319,-3.7472723,-6.637167,-8.586933,0.48786917,0.24289332,0.28337356,0.24687345,0.34853148,0.33298895,0.3073747,0.36804667,0.16268088,0.19715346,0.23468836,0.6637515,13.029766683337195,13.488042275439579,17.462413197248644,21.350808753702033,25.07982878584594,25.089624741215147,30.928609824735254,0.04884760430518617,1658.1756003035562,street_music
-356.58212,204.75415,-62.623783,4.533484,-2.7010472,-14.0033455,2.4986002,-5.051473,-2.4596915,-4.9316497,-4.9194717,-6.018788,-9.871489,0.3996859,0.24650113,0.26588738,0.23170847,0.35820785,0.28121632,0.329277,0.41631365,0.18286784,0.31248257,0.25638738,0.3858231,10.211328012830478,14.14871134894063,18.08622405926406,22.629889398331834,26.095447153798165,26.5656498668417,31.279185426659925,0.0476567694481383,1638.118724865481,street_music
-348.29562,218.32674,-77.07738,11.744178,-9.082562,-11.064833,-3.248206,-6.1320868,-2.5008407,-8.590472,-7.0763745,-8.733999,-12.406443,0.4980583,0.29054734,0.26765677,0.2642978,0.39522478,0.4743385,0.36167246,0.43261987,0.17536281,0.2513068,0.20696567,0.52404946,10.655350354364993,14.196464750736189,18.62727779589972,22.23334271039039,26.706275431025094,27.002107394598905,31.60543455865428,0.0486216443650266,1623.1902600163605,street_music
-357.2747,200.81404,-63.897118,6.821681,2.9900737,-12.47312,9.5749445,-4.957072,-8.789949,-6.881148,-11.862021,-9.9032545,-9.104033,0.2822533,0.19938226,0.3196997,0.3648962,0.55270314,0.48145926,0.26087815,0.25617456,0.20722978,0.32196438,0.2588022,0.23426896,10.680550265081848,13.153803119613036,16.548353600714332,21.698038906627424,25.098711330083965,25.036720585361,30.924892740445866,0.04630880152925532,1669.470839547781,street_music
-344.44955,207.0289,-77.04015,12.760635,-0.11291955,-11.483713,9.261581,-6.084949,-5.369522,-4.539396,-8.56255,-10.037562,-13.185755,0.30932748,0.34697318,0.3989287,0.28873405,0.44389927,0.37757325,0.27234393,0.29864183,0.3482494,0.38592914,0.23332825,0.3549349,9.914887429573483,12.048416090355644,17.55446497056861,22.521146891472952,25.470430526818976,25.665527327469174,31.49782219259096,0.05293306391289894,1737.5750225317831,street_music
-367.17014,208.19926,-55.282642,32.7303,8.540134,17.977013,-0.72840834,8.10313,1.4103869,4.4919267,-1.4809301,-1.8483855,1.1716243,0.75778806,0.627372,0.57938063,0.49007306,0.53575504,0.5050572,0.49660838,0.5495639,0.5216066,0.63606656,0.71278614,0.7902604,12.084657912995304,9.1078928906849,11.227467324527048,13.246861565729033,15.939964268525888,17.4284996696688,25.293038814987877,0.03616657662898936,1690.2852742378607,street_music
-325.95944,198.47827,-62.243736,29.913727,-0.97530514,20.109539,-5.864719,6.433536,-0.6869468,6.6800356,-5.0620165,-1.6297638,1.0925746,0.69087976,0.7803151,0.59104365,0.46840018,0.5538867,0.46920428,0.44962546,0.49626303,0.55098665,0.6510001,0.65798604,0.6560234,11.70959245923479,8.607241155547541,10.960381860544363,13.073105210682325,15.062677424123528,16.54900431380227,26.476855329625177,0.0476307970412234,1974.9850846529873,street_music
-337.29587,200.04097,-59.31102,25.882776,-4.120489,16.999352,-5.776595,4.169857,-2.4361908,4.487286,-4.7738833,-1.4717859,-2.2391572,0.6599011,0.67901516,0.48086622,0.43459597,0.6005263,0.48757714,0.47235173,0.50161266,0.5254262,0.55865884,0.5734649,0.6687142,10.973084656661504,8.638484820844619,11.250003333474016,12.96116783039053,15.90157240245951,16.722831320937534,26.034505646226616,0.049402115192819146,1978.350078000079,street_music
-380.4025,215.98209,-63.779358,17.267815,-4.0732512,16.31044,1.1711617,6.929533,-2.7315469,3.6638923,-4.0765944,-2.299146,-5.223846,0.6092361,0.5840985,0.5967701,0.53356475,0.7331891,0.53727436,0.50852627,0.604286,0.5364225,0.46531296,0.44108874,0.56755626,10.466461331605254,8.512634018970926,11.351978061348039,12.727789699684042,16.49269539261597,17.384423171754563,25.03861209800987,0.046117904338430854,1772.7467435080628,street_music
